1477010450150000	15.2593	20.1746	4.84453	2.66172	0.470365	radar	5.67412	14.3677	21.3406	15.2799	20.2185	2.31713	1.37137
1477010450200000	15.0702	20.3069	4.83192	2.6729	0.457796	lidar	1.82996	15.2016	20.4385	15.0613	20.3203	2.34244	1.38105
1477010450250000	14.8399	20.3892	4.8314	2.71102	0.482079	radar	2.1619	14.7476	19.9571	14.84	20.4162	2.36784	1.39041
1477010450300000	14.6243	20.5086	4.84251	2.72758	0.473977	lidar	0.629567	14.6665	20.6088	14.6161	20.5063	2.39332	1.39944
1477010450350000	14.388	20.5953	4.85923	2.76444	0.501057	radar	1.30704	13.841	21.0031	14.3897	20.5904	2.41888	1.40814
1477010450400000	14.1416	20.6695	4.87456	2.79675	0.508286	lidar	0.740729	14.0521	20.5924	14.1611	20.6686	2.44451	1.41648
1477010450450000	13.9049	20.7406	4.88268	2.83254	0.530085	radar	0.373633	13.8232	20.859	13.9304	20.7408	2.47022	1.42448
1477010450500000	13.6316	20.804	4.92896	2.86751	0.537835	lidar	1.7714	13.4687	20.7253	13.6977	20.807	2.496	1.43211
1477010450550000	13.3837	20.8346	4.9353	2.92148	0.590736	radar	2.34793	13.8263	20.4261	13.4632	20.8671	2.52185	1.43938
1477010450600000	13.1371	20.8759	4.93652	2.95473	0.594582	lidar	0.161388	13.1072	20.8294	13.2271	20.9211	2.54776	1.44627
1477010450650000	12.9054	20.9345	4.92896	2.97593	0.583177	radar	1.77296	13.2669	21.1579	12.9895	20.969	2.57374	1.45279
1477010450700000	12.7038	20.979	4.87637	2.99837	0.577779	lidar	1.89737	12.8729	21.0592	12.7506	21.0108	2.59978	1.45891
1477010450750000	12.4518	21.0195	4.89743	3.02636	0.578671	radar	2.57379	11.5171	21.6724	12.5106	21.0465	2.62587	1.46464
1477010450800000	12.2049	21.0568	4.90819	3.05102	0.573787	lidar	0.155468	12.2062	21.11	12.2695	21.0761	2.65202	1.46997
1477010450850000	11.9663	21.0766	4.90498	3.08216	0.581978	radar	0.939063	12.3859	21.1066	12.0276	21.0996	2.67821	1.4749
1477010450900000	11.7229	21.0473	4.88644	3.126	0.598265	lidar	1.87579	11.6814	20.8651	11.785	21.117	2.70444	1.47941
1477010450950000	11.476	21.0339	4.88563	3.16127	0.604318	radar	1.07208	11.5265	20.6748	11.5418	21.1283	2.73072	1.48349
1477010451000000	11.259	21.0275	4.84823	3.19001	0.604023	lidar	0.684877	11.363	21.0689	11.2982	21.1335	2.75703	1.48716
1477010451050000	11.0052	20.9889	4.85911	3.22946	0.613981	radar	4.12624	10.5558	20.5567	11.0544	21.1327	2.78337	1.49039
1477010451100000	10.7939	20.9508	4.81297	3.26517	0.621037	lidar	0.581612	10.8903	20.927	10.8105	21.1259	2.80974	1.49318
1477010451150000	10.5457	20.9505	4.80476	3.26887	0.567028	radar	5.65092	9.30535	21.3896	10.5666	21.1131	2.83613	1.49554
1477010451200000	10.2662	20.978	4.87452	3.27235	0.537393	lidar	3.40763	10.189	21.209	10.3229	21.0943	2.86254	1.49744
1477010451250000	10.0272	20.9598	4.87078	3.2911	0.525862	radar	1.02079	9.97958	21.2932	10.0795	21.0697	2.88895	1.49889
1477010451300000	9.83207	20.9208	4.8066	3.31927	0.529967	lidar	1.68308	9.99634	20.9797	9.83658	21.0391	2.91538	1.49988
1477010451350000	9.59695	20.913	4.77899	3.31628	0.47415	radar	2.31281	9.38223	21.111	9.59422	21.0028	2.9418	1.50041
1477010451400000	9.40307	20.8609	4.72057	3.34559	0.481931	lidar	1.07525	9.53921	20.8762	9.35258	20.9607	2.96822	1.50047
1477010451450000	9.18117	20.8195	4.71067	3.36774	0.481744	radar	1.48758	9.63392	20.9724	9.11177	20.9128	2.99462	1.50006
1477010451500000	8.89077	20.7879	4.79814	3.37763	0.464022	lidar	2.16389	8.70331	20.8221	8.87192	20.8594	3.02101	1.49917
1477010451550000	8.6756	20.7085	4.77851	3.4126	0.480748	radar	4.46577	9.84634	20.009	8.63315	20.8003	3.04738	1.4978
1477010451600000	8.40134	20.6245	4.84364	3.43911	0.481853	lidar	2.76239	8.22277	20.4839	8.39557	20.7357	3.07371	1.49594
1477010451650000	8.17284	20.5443	4.8471	3.4686	0.491901	radar	0.105723	8.29647	20.4978	8.1593	20.6657	3.10001	1.4936
1477010451700000	7.93106	20.4644	4.86597	3.49145	0.48954	lidar	0.125988	7.88599	20.45	7.92445	20.5903	3.12626	1.49077
1477010451750000	7.71512	20.3778	4.86776	3.52531	0.51247	radar	3.50608	8.29081	20.6565	7.69111	20.5096	3.15246	1.48744
1477010451800000	7.40875	20.3201	4.97552	3.52613	0.482633	lidar	3.49752	7.18029	20.392	7.45939	20.4236	3.17861	1.48361
1477010451850000	7.1773	20.2234	4.9745	3.5484	0.477562	radar	0.218981	7.09214	20.1196	7.22939	20.3326	3.20469	1.47928
1477010451900000	6.9132	20.1411	5.02121	3.55969	0.462636	lidar	0.712084	6.81542	20.1859	7.00119	20.2364	3.2307	1.47445
1477010451950000	6.688	20.0495	5.007	3.57561	0.450333	radar	0.470393	6.89359	20.1536	6.7749	20.1352	3.25663	1.46912
1477010452000000	6.4399	19.9586	5.03267	3.58827	0.438952	lidar	0.340417	6.38914	20.0136	6.55059	20.0292	3.28247	1.46328
1477010452050000	6.22299	19.8649	5.01612	3.60576	0.435108	radar	2.83268	6.67637	20.2142	6.32834	19.9183	3.30822	1.45692
1477010452100000	5.96029	19.7719	5.06288	3.61266	0.417814	lidar	0.821145	5.86119	19.8306	6.10823	19.8027	3.33386	1.45006
1477010452150000	5.73246	19.6256	5.10017	3.65261	0.452962	radar	1.99619	5.28178	19.5036	5.89034	19.6824	3.3594	1.44269
